COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
"49232000000","1492320","49633","49","Zamora","Vega de Villalobos",115,1.0177518000000000e+03,1.8449000000000000e+04,"49232000101","Vega de Villalobos","115","0309-1",-5.4633632800000003e+00,4.1971014480000001e+01,"Mapa",7.3300000000000000e+02,"MDT5"
"49233000000","1492336","49636","49","Zamora","Vegalatrave",98,1.8547373000000000e+03,1.7688000000000000e+04,"49233000101","Vegalatrave","98","0339-3",-6.1081747599999998e+00,4.1700407810000002e+01,"Mapa",6.9800000000000000e+02,"MDT5"
"49234000000","1492341","49639","49","Zamora","Venialbo",453,4.2051464999999998e+03,3.2930000000000000e+04,"49234000101","Venialbo","445","0397-4",-5.5390996399999999e+00,4.1389368699999999e+01,"Mapa",6.9800000000000000e+02,"MDT5"
"49235000000","1492354","49642","49","Zamora","Vezdemarbán",404,4.7887536000000000e+03,3.2285000000000000e+04,"49235000101","Vezdemarbán","404","0370-1",-5.3659472800000003e+00,4.1653124169999998e+01,"Mapa",7.7400000000000000e+02,"MDT5"
"49236000000","1492367","49645","49","Zamora","Vidayanes",94,1.2490509999999999e+03,1.5535000000000000e+04,"49236000101","Vidayanes","94","0308-4",-5.5743309600000002e+00,4.1909590809999997e+01,"Mapa",7.0400000000000000e+02,"MDT5"
"49237000000","1492373","49648","49","Zamora","Videmala",168,2.5867348999999999e+03,2.6125000000000000e+04,"49237000101","Videmala","124","0368-1",-6.0401256900000000e+00,4.1612038130000002e+01,"Mapa",7.8500000000000000e+02,"MDT5"
"49238000000","1492389","49651","49","Zamora","Villabrázaro",216,2.3273103999999998e+03,2.2164000000000000e+04,"49238000201","Villabrázaro","167","0270-3",-5.7281742099999997e+00,4.2053727680000001e+01,"Mapa",7.2400000000000000e+02,"MDT5"
"49239000000","1492392","49654","49","Zamora","Villabuena del Puente",715,2.6065621000000001e+03,2.6885000000000000e+04,"49239000101","Villabuena del Puente","715","0398-3",-5.4065754799999999e+00,4.1380959699999998e+01,"Mapa",6.9700000000000000e+02,"MDT5"
"49240000000","1492406","49657","49","Zamora","Villadepera",220,3.0106359000000002e+03,2.8743000000000000e+04,"49240000101","Villadepera","220","0368-3",-6.1314383499999998e+00,4.1548611049999998e+01,"Mapa",7.3800000000000000e+02,"MDT5"
"49241000000","1492413","49660","49","Zamora","Villaescusa",256,4.3092861000000003e+03,3.7785000000000000e+04,"49241000101","Villaescusa","255","0426-3",-5.4636875700000003e+00,4.1206823280000002e+01,"Mapa",8.2700000000000000e+02,"MDT5"
"49242000000","1492428","49663","49","Zamora","Villafáfila",493,7.3995141000000003e+03,4.4086000000000000e+04,"49242000201","Villafáfila","490","0308-4",-5.6146505099999997e+00,4.1848790950000001e+01,"Mapa",6.8500000000000000e+02,"MDT5"
"49243000000","1492434","49666","49","Zamora","Villaferrueña",112,2.0528054000000002e+03,2.5544000000000000e+04,"49243000101","Villaferrueña","111","0269-2",-5.8588857200000000e+00,4.2098722930000001e+01,"Mapa",7.4300000000000000e+02,"MDT5"
"49244000000","1492449","49669","49","Zamora","Villageriz",48,7.1768100000000004e+02,1.1520000000000000e+04,"49244000101","Villageriz","48","0269-2",-5.9547207200000001e+00,4.2118356390000002e+01,"Mapa",7.7600000000000000e+02,"MDT5"
"49245000000","1492452","49672","49","Zamora","Villalazán",280,1.5043142000000000e+03,2.1860000000000000e+04,"49245000101","Villalazán","280","0397-2",-5.5889508200000000e+00,4.1494172470000002e+01,"Mapa",6.5900000000000000e+02,"MDT5"
"49246000000","1492465","49675","49","Zamora","Villalba de la Lampreana",242,2.8222166999999999e+03,2.3889000000000000e+04,"49246000101","Villalba de la Lampreana","242","0340-4",-5.6410269700000004e+00,4.1743268870000001e+01,"Mapa",6.7900000000000000e+02,"MDT5"
"49247000000","1492471","49678","49","Zamora","Villalcampo",455,6.4769044000000004e+03,3.7760000000000000e+04,"49247000301","Villalcampo","306","0368-3",-6.0465839199999998e+00,4.1523045920000001e+01,"Mapa",7.7800000000000000e+02,"MDT5"
"49248000000","1492487","49681","49","Zamora","Villalobos",255,4.3182354999999998e+03,2.8828000000000000e+04,"49248000101","Villalobos","255","0309-1",-5.4757556500000000e+00,4.1948233299999998e+01,"Mapa",7.1500000000000000e+02,"MDT5"
"49249000000","1492490","49684","49","Zamora","Villalonso",81,1.4898069000000000e+03,1.7722000000000000e+04,"49249000101","Villalonso","81","0370-2",-5.2975773500000001e+00,4.1596194959999998e+01,"Mapa",7.2200000000000000e+02,"MDT5"
"49250000000","1492503","49687","49","Zamora","Villalpando",1501,1.2692206800000000e+04,6.1915000000000000e+04,"49250000101","Villalpando","1490","0309-3",-5.4147034700000001e+00,4.1864879230000000e+01,"Mapa",6.8700000000000000e+02,"MDT5"
"49251000000","1492510","49690","49","Zamora","Villalube",164,3.9951655000000001e+03,3.3299000000000000e+04,"49251000101","Villalube","163","0369-2",-5.5450938299999999e+00,4.1609892520000002e+01,"Mapa",7.3000000000000000e+02,"MDT5"
"49273000000","1492737","49750","49","Zamora","Viñas",197,3.9956219999999998e+03,2.8770000000000000e+04,"49273000401","Viñas","104","0338-1",-6.4683017300000003e+00,4.1774385490000000e+01,"Mapa",7.7800000000000000e+02,"MDT5"
"49275000000","1492755","49001","49","Zamora","Zamora",62389,1.4928351000000001e+04,9.2214000000000000e+04,"49275000201","Zamora","61891","0397-1",-5.7549483099999996e+00,4.1499139560000003e+01,"Mapa",6.4900000000000000e+02,"MDT5"
"50001000000","1500016","50003","50","Zaragoza","Abanto",98,6.3843950000000004e+03,3.4785000000000000e+04,"50001000101","Abanto","98","0464-1",-1.6992175899999999e+00,4.1138235680000001e+01,"Mapa",9.2900000000000000e+02,"MDT5"
"50002000000","1500021","50006","50","Zaragoza","Acered",171,3.0404090999999999e+03,2.7117000000000000e+04,"50002000101","Acered","171","0437-4",-1.6042985299999999e+00,4.1170479630000003e+01,"Mapa",8.3500000000000000e+02,"MDT5"
"50003000000","1500037","50009","50","Zaragoza","Agón",146,1.8520183000000000e+03,3.2412000000000000e+04,"50003000101","Agón","146","0321-3",-1.4518377600000001e+00,4.1855768150000003e+01,"Mapa",3.2200000000000000e+02,"MDT5"
"50004000000","1500042","50012","50","Zaragoza","Aguarón",684,3.6621904000000000e+03,2.9615000000000000e+04,"50004000101","Aguarón","679","0410-4",-1.2696081400000001e+00,4.1338488920000003e+01,"Mapa",6.5000000000000000e+02,"MDT5"
"50005000000","1500055","50015","50","Zaragoza","Aguilón",238,5.9452066000000004e+03,3.5214000000000000e+04,"50005000101","Aguilón","237","0439-1",-1.0455631999999999e+00,4.1296521429999999e+01,"Mapa",6.8600000000000000e+02,"MDT5"
"50006000000","1500068","50018","50","Zaragoza","Ainzón",1095,4.0456968000000002e+03,2.8782000000000000e+04,"50006000101","Ainzón","1074","0353-1",-1.5192517100000000e+00,4.1816703980000000e+01,"Mapa",4.3200000000000000e+02,"MDT5"
"50007000000","1500074","50021","50","Zaragoza","Aladrén",47,2.1056325000000002e+03,2.0541000000000000e+04,"50007000101","Aladrén","47","0439-3",-1.1560466000000000e+00,4.1249165980000001e+01,"Mapa",7.7500000000000000e+02,"MDT5"
"50008000000","1500080","50024","50","Zaragoza","Alagón",7025,2.4216599000000001e+03,2.6489000000000000e+04,"50008000101","Alagón","6850","0354-1",-1.1221433199999999e+00,4.1770303220000002e+01,"Mapa",2.3500000000000000e+02,"MDT5"
"50009000000","1500093","50027","50","Zaragoza","Alarba",144,1.8999086000000000e+03,1.7151000000000000e+04,"50009000101","Alarba","144","0437-4",-1.6129480700000001e+00,4.1204596780000003e+01,"Mapa",8.4900000000000000e+02,"MDT5"
"50010000000","1500107","50030","50","Zaragoza","Alberite de San Juan",77,1.1234925000000001e+03,1.8572000000000000e+04,"50010000101","Alberite de San Juan","77","0353-1",-1.4713879299999999e+00,4.1820472209999998e+01,"Mapa",3.7800000000000000e+02,"MDT5"
"50011000000","1500114","50033","50","Zaragoza","Albeta",134,2.6529050000000001e+02,8.6010000000000000e+03,"50011000101","Albeta","132","0353-1",-1.5004045200000000e+00,4.1827222380000002e+01,"Mapa",4.1200000000000000e+02,"MDT5"
"50012000000","1500129","50036","50","Zaragoza","Alborge",105,4.8437790000000001e+02,9.7130000000000000e+03,"50012000101","Alborge","105","0413-3",-3.5862021999999999e-01,4.1335022430000002e+01,"Mapa",1.5000000000000000e+02,"MDT5"
"50013000000","1500135","50039","50","Zaragoza","Alcalá de Ebro",270,9.8731740000000002e+02,1.4421000000000000e+04,"50013000101","Alcalá de Ebro","263","0353-2",-1.1943683300000001e+00,4.1815584389999998e+01,"Mapa",2.2500000000000000e+02,"MDT5"
"50014000000","1500140","50042","50","Zaragoza","Alcalá de Moncayo",152,1.3756927000000001e+03,2.0398000000000000e+04,"50014000101","Alcalá de Moncayo","148","0352-1",-1.6970729300000000e+00,4.1786272709999999e+01,"Mapa",7.6300000000000000e+02,"MDT5"
"50015000000","1500153","50045","50","Zaragoza","Alconchel de Ariza",70,3.4851212999999998e+03,2.5097000000000000e+04,"50015000101","Alconchel de Ariza","70","0436-3",-2.1231132700000002e+00,4.1204659679999999e+01,"Mapa",8.9300000000000000e+02,"MDT5"
"50016000000","1500166","50048","50","Zaragoza","Aldehuela de Liestos",53,3.8037892000000002e+03,2.6507000000000000e+04,"50016000101","Aldehuela de Liestos","53","0464-3",-1.7017582700000000e+00,4.1064355780000000e+01,"Mapa",9.8600000000000000e+02,"MDT5"
"50017000000","1500172","50051","50","Zaragoza","Alfajarín",2288,1.3756704100000001e+04,6.5418000000000000e+04,"50017000101","Alfajarín","2025","0384-1",-7.0180187000000005e-01,4.1615250070000002e+01,"Mapa",1.9300000000000000e+02,"MDT5"
"50018000000","1500188","50054","50","Zaragoza","Alfamén",1460,1.0204399400000000e+04,4.0455000000000000e+04,"50018000101","Alfamén","1403","0410-2",-1.2431216800000000e+00,4.1439813440000002e+01,"Mapa",4.4600000000000000e+02,"MDT5"
"50019000000","1500191","50057","50","Zaragoza","Alforque",57,1.0618257000000001e+03,1.6822000000000000e+04,"50019000101","Alforque","57","0441-1",-3.8546374000000000e-01,4.1328340969999999e+01,"Mapa",1.6500000000000000e+02,"MDT5"
"50040000000","1500401","50120","50","Zaragoza","Badules",87,2.0088876000000000e+03,2.0439000000000000e+04,"50040000101","Badules","87","0465-2",-1.2540649900000000e+00,4.1138427000000000e+01,"Mapa",9.1800000000000000e+02,"MDT5"
"50041000000","1500418","50123","50","Zaragoza","Bagüés",11,3.0718447999999999e+03,2.6544000000000000e+04,"50041000101","Bagüés","11","0175-4",-9.4591281000000005e-01,4.2549310560000002e+01,"Mapa",8.2800000000000000e+02,"MDT5"
"50042000000","1500423","50126","50","Zaragoza","Balconchán",16,1.9401542999999999e+03,1.9482000000000000e+04,"50042000101","Balconchán","16","0465-1",-1.4607249300000000e+00,4.1086969160000002e+01,"Mapa",8.8400000000000000e+02,"MDT5"
"50043000000","1500439","50129","50","Zaragoza","Bárboles",312,1.5679594000000000e+03,2.6706000000000000e+04,"50043000101","Bárboles","253","0353-4",-1.1877522100000000e+00,4.1712409299999997e+01,"Mapa",2.5800000000000000e+02,"MDT5"
"50044000000","1500444","50132","50","Zaragoza","Bardallur",258,2.7344176000000002e+03,2.3825000000000000e+04,"50044000101","Bardallur","251","0353-4",-1.2118593099999999e+00,4.1684407100000001e+01,"Mapa",2.7600000000000000e+02,"MDT5"
"50045000000","1500457","50135","50","Zaragoza","Belchite",1526,2.7368007600000001e+04,1.0663600000000000e+05,"50045000101","Belchite","1499","0440-1",-7.4526088999999995e-01,4.1299844630000003e+01,"Mapa",4.4800000000000000e+02,"MDT5"
"50046000000","1500460","50138","50","Zaragoza","Belmonte de Gracián",206,4.3679107000000004e+03,3.5716000000000000e+04,"50046000101","Belmonte de Gracián","200","0437-2",-1.5374053900000000e+00,4.1312507810000000e+01,"Mapa",6.4900000000000000e+02,"MDT5"
"50047000000","1500476","50141","50","Zaragoza","Berdejo",51,1.9386529000000000e+03,2.4891000000000000e+04,"50047000101","Berdejo","51","0380-4",-1.9458107800000000e+00,4.1561723290000003e+01,"Mapa",9.8100000000000000e+02,"MDT5"
"50048000000","1500482","50144","50","Zaragoza","Berrueco",33,1.9501225999999999e+03,1.8332000000000000e+04,"50048000101","Berrueco","33","0491-1",-1.4669396400000001e+00,4.0990624840000002e+01,"Mapa",1.0870000000000000e+03,"MDT5"
"50050000000","1500508","50150","50","Zaragoza","Bijuesca",99,5.7075342000000001e+03,3.8523000000000000e+04,"50050000101","Bijuesca","99","0380-4",-1.9203561600000001e+00,4.1540509229999998e+01,"Mapa",9.2100000000000000e+02,"MDT5"
"50051000000","1500515","50153","50","Zaragoza","Biota",959,1.2879655600000000e+04,7.4199000000000000e+04,"50051000101","Biota","945","0245-2",-1.1879595100000000e+00,4.2263128930000001e+01,"Mapa",4.9000000000000000e+02,"MDT5"
"50052000000","1500520","50156","50","Zaragoza","Bisimbre",99,1.1221125999999999e+03,1.7084000000000000e+04,"50052000101","Bisimbre","99","0321-3",-1.4433265500000001e+00,4.1856013339999997e+01,"Mapa",3.2100000000000000e+02,"MDT5"
"50053000000","1500536","50159","50","Zaragoza","Boquiñeni",844,1.8868699999999999e+03,2.7220000000000000e+04,"50053000101","Boquiñeni","840","0321-4",-1.2502551399999999e+00,4.1849161129999999e+01,"Mapa",2.2500000000000000e+02,"MDT5"
"50054000000","1500541","50162","50","Zaragoza","Bordalba",58,4.1579479000000001e+03,2.6644000000000000e+04,"50054000101","Bordalba","58","0408-3",-2.0780449999999999e+00,4.1417022269999997e+01,"Mapa",9.3400000000000000e+02,"MDT5"
"50055000000","1500554","50165","50","Zaragoza","Borja",4946,1.0728710400000000e+04,6.4730000000000000e+04,"50055000101","Borja","4854","0320-4",-1.5321500400000001e+00,4.1834981820000003e+01,"Mapa",4.5900000000000000e+02,"MDT5"
"50056000000","1500567","50168","50","Zaragoza","Botorrita",506,1.9810741000000000e+03,2.2568000000000000e+04,"50056000101","Botorrita","494","0383-3",-1.0321094099999999e+00,4.1507513719999999e+01,"Mapa",3.9300000000000000e+02,"MDT5"
"50057000000","1500573","50171","50","Zaragoza","Brea de Aragón",1682,1.3375556999999999e+03,1.6378000000000000e+04,"50057000101","Brea de Aragón","1682","0381-4",-1.6002797799999999e+00,4.1523582519999998e+01,"Mapa",5.5200000000000000e+02,"MDT5"
"50058000000","1500589","50174","50","Zaragoza","Bubierca",66,2.9542822000000001e+03,2.9935000000000000e+04,"50058000101","Bubierca","63","0436-2",-1.8529564100000000e+00,4.1315590989999997e+01,"Mapa",6.4500000000000000e+02,"MDT5"
"50059000000","1500592","50177","50","Zaragoza","Bujaraloz",1001,1.2091861600000000e+04,5.3308000000000000e+04,"50059000101","Bujaraloz","996","0414-1",-1.5274350000000000e-01,4.1498137640000003e+01,"Mapa",3.2800000000000000e+02,"MDT5"
"50060000000","1500606","50180","50","Zaragoza","Bulbuente",218,2.5442921000000001e+03,2.2864000000000000e+04,"50060000101","Bulbuente","208","0352-2",-1.6017009200000001e+00,4.1817818310000000e+01,"Mapa",5.1600000000000000e+02,"MDT5"
"50061000000","1500613","50183","50","Zaragoza","Bureta",222,1.1913561999999999e+03,1.7259000000000000e+04,"50061000101","Bureta","222","0353-1",-1.4880518300000001e+00,4.1816900980000000e+01,"Mapa",4.1100000000000000e+02,"MDT5"
"50082000000","1500824","50246","50","Zaragoza","Cimballa",103,3.1945311000000002e+03,2.3804000000000000e+04,"50082000101","Cimballa","103","0464-1",-1.7749663400000000e+00,4.1100801509999997e+01,"Mapa",9.0600000000000000e+02,"MDT5"
"50083000000","1500830","50249","50","Zaragoza","Cinco Olivas",114,2.2509819999999999e+02,6.4280000000000000e+03,"50083000101","Cinco Olivas","114","0413-3",-3.7189847999999998e-01,4.1340613670000003e+01,"Mapa",1.6200000000000000e+02,"MDT5"
"50084000000","1500845","50252","50","Zaragoza","Clarés de Ribota",72,1.8697750000000001e+03,1.8817000000000000e+04,"50084000101","Clarés de Ribota","72","0381-3",-1.8377207000000000e+00,4.1529705309999997e+01,"Mapa",9.3800000000000000e+02,"MDT5"
"50085000000","1500858","50255","50","Zaragoza","Codo",191,1.1356528000000001e+03,1.6717000000000000e+04,"50085000101","Codo","191","0440-1",-6.9943588999999995e-01,4.1333405900000002e+01,"Mapa",3.4200000000000000e+02,"MDT5"
"50086000000","1500861","50258","50","Zaragoza","Codos",198,6.2688539000000001e+03,4.1557000000000000e+04,"50086000101","Codos","198","0438-1",-1.3744027999999999e+00,4.1293494740000000e+01,"Mapa",7.5100000000000000e+02,"MDT5"
"50087000000","1500877","50261","50","Zaragoza","Contamina",35,1.4017671000000000e+03,2.5052000000000000e+04,"50087000101","Contamina","32","0436-2",-1.9175638800000001e+00,4.1305669129999998e+01,"Mapa",6.6900000000000000e+02,"MDT5"
"50088000000","1500883","50264","50","Zaragoza","Cosuenda",372,3.1681224999999999e+03,2.7060000000000000e+04,"50088000101","Cosuenda","372","0410-4",-1.2993300299999999e+00,4.1366043689999998e+01,"Mapa",6.1800000000000000e+02,"MDT5"
"50089000000","1500896","50267","50","Zaragoza","Cuarte de Huerva",12862,8.9463819999999998e+02,1.7535000000000000e+04,"50089000101","Cuarte de Huerva","12859","0383-2",-9.2991614000000000e-01,4.1589390119999997e+01,"Mapa",2.9800000000000000e+02,"MDT5"
"50090000000","1500900","50270","50","Zaragoza","Cubel",175,5.8619295000000002e+03,3.5649000000000000e+04,"50090000101","Cubel","175","0464-2",-1.6377245400000000e+00,4.1096782939999997e+01,"Mapa",1.1120000000000000e+03,"MDT5"
"50091000000","1500917","50273","50","Zaragoza","Las Cuerlas",44,3.2575248999999999e+03,2.4515000000000000e+04,"50091000101","Las Cuerlas","44","0490-2",-1.5499929100000001e+00,4.0958505840000001e+01,"Mapa",1.0090000000000000e+03,"MDT5"
"50092000000","1500922","50276","50","Zaragoza","Chiprana",481,3.8978434999999999e+03,3.2842000000000000e+04,"50092000101","Chiprana","477","0442-1",-1.2722335000000001e-01,4.1262351639999999e+01,"Mapa",1.7600000000000000e+02,"MDT5"
"50093000000","1500938","50279","50","Zaragoza","Chodes",112,1.5969980000000000e+03,3.2302000000000000e+04,"50093000101","Chodes","110","0410-1",-1.4800746899999999e+00,4.1486919280000002e+01,"Mapa",4.1200000000000000e+02,"MDT5"
"50094000000","1500943","50282","50","Zaragoza","Daroca",2044,5.2045735999999997e+03,3.4436000000000000e+04,"50094000101","Daroca","2027","0465-1",-1.4167715400000001e+00,4.1115152539999997e+01,"Mapa",7.8200000000000000e+02,"MDT5"
"50095000000","1500956","50285","50","Zaragoza","Ejea de los Caballeros",16596,6.0992278100000003e+04,1.4163400000000000e+05,"50095000301","Ejea de los Caballeros","13817","0284-1",-1.1377814399999999e+00,4.2129056220000002e+01,"Mapa",3.4900000000000000e+02,"MDT5"
"50096000000","1500969","50288","50","Zaragoza","Embid de Ariza",39,4.1264652999999998e+03,2.9843000000000000e+04,"50096000201","Embid de Ariza","39","0408-4",-1.9712213500000000e+00,4.1380897009999998e+01,"Mapa",7.6400000000000000e+02,"MDT5"
"50098000000","1500981","50291","50","Zaragoza","Encinacorba",198,3.6737640999999999e+03,2.6272000000000000e+04,"50098000101","Encinacorba","198","0438-2",-1.2766775400000001e+00,4.1285209270000003e+01,"Mapa",7.6600000000000000e+02,"MDT5"
